        Time     Position            Conc
       hours           um           mol/L
     0.90000      0.63750     8.61314E-01
     0.90000      0.66250     8.33967E-01
     0.90000      0.68750     8.02807E-01
     0.90000      0.71250     7.67644E-01
     0.90000      0.73750     7.28343E-01
     0.90000      0.76250     6.84839E-01
     0.90000      0.78750     6.37143E-01
     0.90000      0.81250     5.85355E-01
     0.90000      0.83750     5.29664E-01
     0.90000      0.86250     4.70354E-01
     0.90000      0.88750     4.07795E-01
     0.90000      0.91250     3.42448E-01
     0.90000      0.93750     2.74846E-01
     0.90000      0.96250     2.05585E-01
     0.90000      0.98750     1.35309E-01
     0.90000      1.00000     1.00000E-01
     1.00000      0.00000     1.00000E+00
     1.00000      0.01250     9.99933E-01
     1.00000      0.03750     9.99791E-01
     1.00000      0.06250     9.99626E-01
     1.00000      0.08750     9.99422E-01
     1.00000      0.11250     9.99158E-01
     1.00000      0.13750     9.98812E-01
     1.00000      0.16250     9.98354E-01
     1.00000      0.18750     9.97748E-01
     1.00000      0.21250     9.96950E-01
     1.00000      0.23750     9.95906E-01
     1.00000      0.26250     9.94550E-01
     1.00000      0.28750     9.92801E-01
     1.00000      0.31250     9.90567E-01
     1.00000      0.33750     9.87733E-01
     1.00000      0.36250     9.84172E-01
     1.00000      0.38750     9.79732E-01
     1.00000      0.41250     9.74244E-01
     1.00000      0.43750     9.67519E-01
     1.00000      0.46250     9.59346E-01
     1.00000      0.48750     9.49500E-01
     1.00000      0.51250     9.37738E-01
     1.00000      0.53750     9.23807E-01
     1.00000      0.56250     9.07450E-01
     1.00000      0.58750     8.88408E-01
     1.00000      0.61250     8.66431E-01
     1.00000      0.63750     8.41284E-01
     1.00000      0.66250     8.12756E-01
     1.00000      0.68750     7.80674E-01
     1.00000      0.71250     7.44905E-01
     1.00000      0.73750     7.05368E-01
     1.00000      0.76250     6.62047E-01
     1.00000      0.78750     6.14987E-01
     1.00000      0.81250     5.64310E-01
     1.00000      0.83750     5.10210E-01
     1.00000      0.86250     4.52955E-01
     1.00000      0.88750     3.92889E-01
     1.00000      0.91250     3.30418E-01
     1.00000      0.93750     2.66012E-01
     1.00000      0.96250     2.00185E-01
     1.00000      0.98750     1.33492E-01
     1.00000      1.00000     1.00000E-01
     1.10000      0.00000     1.00000E+00
     1.10000      0.01250     9.99881E-01
     1.10000      0.03750     9.99632E-01
     1.10000      0.06250     9.99350E-01
     1.10000      0.08750     9.99011E-01
     1.10000      0.11250     9.98589E-01
     1.10000      0.13750     9.98051E-01
     1.10000      0.16250     9.97361E-01
     1.10000      0.18750     9.96474E-01
     1.10000      0.21250     9.95336E-01
     1.10000      0.23750     9.93884E-01
     1.10000      0.26250     9.92043E-01
     1.10000      0.28750     9.89724E-01
     1.10000      0.31250     9.86826E-01
     1.10000      0.33750     9.83229E-01
     1.10000      0.36250     9.78799E-01
     1.10000      0.38750     9.73386E-01
     1.10000      0.41250     9.66822E-01
     1.10000      0.43750     9.58923E-01
     1.10000      0.46250     9.49492E-01
     1.10000      0.48750     9.38319E-01
     1.10000      0.51250     9.25185E-01
     1.10000      0.53750     9.09867E-01
     1.10000      0.56250     8.92139E-01
     1.10000      0.58750     8.71784E-01
     1.10000      0.61250     8.48595E-01
     1.10000      0.63750     8.22383E-01
     1.10000      0.66250     7.92988E-01
     1.10000      0.68750     7.60280E-01
     1.10000      0.71250     7.24172E-01
     1.10000      0.73750     6.84623E-01
     1.10000      0.76250     6.41648E-01
