      Frequency        Position         Real(c)         Imag(c)
             Hz              um           mol/L           mol/L
   7.94328E+004    6.87500E-001    8.13736E-077    9.05195E-078
   7.94328E+004    7.12500E-001    1.88931E-080   -1.63833E-079
   7.94328E+004    7.37500E-001   -3.29845E-082   -3.93846E-083
   7.94328E+004    7.62500E-001   -8.20066E-086    6.64067E-085
   7.94328E+004    7.87500E-001    1.33692E-087    1.70570E-088
   7.94328E+004    8.12500E-001    3.54416E-091   -2.69150E-090
   7.94328E+004    8.37500E-001   -5.41845E-093   -7.35719E-094
   7.94328E+004    8.62500E-001   -1.52588E-096    1.09081E-095
   7.94328E+004    8.87500E-001    2.19591E-098    3.16201E-099
   7.94328E+004    9.12500E-001    6.54723E-102   -4.42053E-101
   7.94328E+004    9.37500E-001   -8.89870E-104   -1.35464E-104
   7.94328E+004    9.62500E-001   -2.80077E-107    1.79131E-106
   7.94328E+004    9.87500E-001    3.60705E-109    5.71420E-110
   7.94328E+004    1.00000E+000    3.60705E-109    5.71420E-110
   1.00000E+005    0.00000E+000    1.25001E-001   -3.99998E-004
   1.00000E+005    1.25000E-002    6.39992E-007   -3.99998E-004
   1.00000E+005    3.75000E-002   -6.39985E-007   -3.07193E-009
   1.00000E+005    6.25000E-002   -8.19169E-012    1.02395E-009
   1.00000E+005    8.75000E-002    1.63825E-012    1.83490E-014
   1.00000E+005    1.12500E-001    3.77458E-017   -2.62108E-015
   1.00000E+005    1.37500E-001   -4.19348E-018   -7.38122E-020
   1.00000E+005    1.62500E-001   -1.39568E-022    6.70910E-021
   1.00000E+005    1.87500E-001    1.07337E-023    2.57656E-025
   1.00000E+005    2.12500E-001    4.67200E-028   -1.71724E-026
   1.00000E+005    2.37500E-001   -2.74731E-029   -8.35432E-031
   1.00000E+005    2.62500E-001   -1.47733E-033    4.39521E-032
   1.00000E+005    2.87500E-001    7.03149E-035    2.58873E-036
   1.00000E+005    3.12500E-001    4.50193E-039   -1.12489E-037
   1.00000E+005    3.37500E-001   -1.79957E-040   -7.77893E-042
   1.00000E+005    3.62500E-001   -1.33675E-044    2.87888E-043
   1.00000E+005    3.87500E-001    4.60547E-046    2.28617E-047
   1.00000E+005    4.12500E-001    3.89362E-050   -7.36748E-049
   1.00000E+005    4.37500E-001   -1.17858E-051   -6.60691E-053
   1.00000E+005    4.62500E-001   -1.11744E-055    1.88537E-054
   1.00000E+005    4.87500E-001    3.01598E-057    1.88440E-058
   1.00000E+005    5.12500E-001    3.16942E-061   -4.82454E-060
   1.00000E+005    5.37500E-001   -7.71755E-063   -5.31802E-064
   1.00000E+005    5.62500E-001   -8.90385E-067    1.23452E-065
   1.00000E+005    5.87500E-001    1.97475E-068    1.48780E-069
   1.00000E+005    6.12500E-001    2.48156E-072   -3.15880E-071
   1.00000E+005    6.37500E-001   -5.05274E-074   -4.13218E-075
   1.00000E+005    6.62500E-001   -6.87009E-078    8.08217E-077
   1.00000E+005    6.87500E-001    1.29278E-079    1.14058E-080
   1.00000E+005    7.12500E-001    1.89110E-083   -2.06783E-082
   1.00000E+005    7.37500E-001   -3.30753E-085   -3.13158E-086
   1.00000E+005    7.62500E-001   -5.17981E-089    5.29037E-088
   1.00000E+005    7.87500E-001    8.46183E-091    8.55846E-092
   1.00000E+005    8.12500E-001    1.41266E-094   -1.35344E-093
   1.00000E+005    8.37500E-001   -2.16475E-096   -2.32952E-097
   1.00000E+005    8.62500E-001   -3.83802E-100    3.46236E-099
   1.00000E+005    8.87500E-001    5.53774E-102    6.31802E-103
   1.00000E+005    9.12500E-001    1.03922E-105   -8.85704E-105
   1.00000E+005    9.37500E-001   -1.41658E-107   -1.70808E-108
   1.00000E+005    9.62500E-001   -2.80543E-111    2.26562E-110
   1.00000E+005    9.87500E-001    3.62426E-113    4.54667E-114
   1.00000E+005    1.00000E+000    3.62426E-113    4.54667E-114
