        Time     Position            Conc
       hours           cm           mol/L
     1.00000      0.94998     9.22180E-01
     1.00000      0.97498     9.06520E-01
     1.00000      0.99998     8.88470E-01
     1.00000      1.02498     8.67836E-01
     1.00000      1.04998     8.44445E-01
     1.00000      1.07498     8.18147E-01
     1.00000      1.09998     7.88828E-01
     1.00000      1.12498     7.56419E-01
     1.00000      1.14998     7.20897E-01
     1.00000      1.17498     6.82297E-01
     1.00000      1.19998     6.40715E-01
     1.00000      1.22498     5.96312E-01
     1.00000      1.24998     5.49312E-01
     1.00000      1.27498     5.00007E-01
     1.00000      1.29998     4.48749E-01
     1.00000      1.32498     3.95946E-01
     1.00000      1.34998     3.42054E-01
     1.00000      1.37498     2.87567E-01
     1.00000      1.39998     2.33006E-01
     1.00000      1.42498     1.78905E-01
     1.00000      1.44998     1.25797E-01
     1.00000      1.46248     1.00000E-01
     1.10000      0.46248     1.00000E+00
     1.10000      0.47498     9.99624E-01
     1.10000      0.49998     9.98915E-01
     1.10000      0.52498     9.98181E-01
     1.10000      0.54998     9.97363E-01
     1.10000      0.57498     9.96403E-01
     1.10000      0.59998     9.95241E-01
     1.10000      0.62498     9.93814E-01
     1.10000      0.64998     9.92053E-01
     1.10000      0.67498     9.89879E-01
     1.10000      0.69998     9.87204E-01
     1.10000      0.72498     9.83927E-01
     1.10000      0.74998     9.79937E-01
     1.10000      0.77498     9.75108E-01
     1.10000      0.79998     9.69304E-01
     1.10000      0.82498     9.62374E-01
     1.10000      0.84998     9.54159E-01
     1.10000      0.87498     9.44488E-01
     1.10000      0.89998     9.33184E-01
     1.10000      0.92498     9.20068E-01
     1.10000      0.94998     9.04959E-01
     1.10000      0.97498     8.87682E-01
     1.10000      0.99998     8.68073E-01
     1.10000      1.02498     8.45983E-01
     1.10000      1.04998     8.21283E-01
     1.10000      1.07498     7.93876E-01
     1.10000      1.09998     7.63696E-01
     1.10000      1.12498     7.30717E-01
     1.10000      1.14998     6.94960E-01
     1.10000      1.17498     6.56492E-01
     1.10000      1.19998     6.15435E-01
     1.10000      1.22498     5.71963E-01
     1.10000      1.24998     5.26302E-01
     1.10000      1.27498     4.78733E-01
     1.10000      1.29998     4.29582E-01
     1.10000      1.32498     3.79220E-01
     1.10000      1.34998     3.28054E-01
     1.10000      1.37498     2.76517E-01
     1.10000      1.39998     2.25062E-01
     1.10000      1.42498     1.74149E-01
     1.10000      1.44998     1.24235E-01
     1.10000      1.46248     1.00000E-01
     1.20000      0.46248     1.00000E+00
     1.20000      0.47498     9.99396E-01
     1.20000      0.49998     9.98265E-01
     1.20000      0.52498     9.97119E-01
     1.20000      0.54998     9.95876E-01
     1.20000      0.57498     9.94461E-01
     1.20000      0.59998     9.92798E-01
     1.20000      0.62498     9.90813E-01
     1.20000      0.64998     9.88423E-01
     1.20000      0.67498     9.85540E-01
