State         Time     Position         ω_e        velocity            Φ_2          Peclet          flux_e          flux_0          flux_+          flux_-             i_2
  CDR        hours           um            -            cm/s            Φ_2               -       mol/cm2/s       mol/cm2/s       mol/cm2/s       mol/cm2/s         A/cm2/s
  R        0.13694      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13694      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13694      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13694      0.77500      0.40000     9.42852E-07     0.00000E+00     0.00000E+00     7.07148E-07     3.92852E-07     7.07148E-07    -3.92852E-07     1.06134E-01
  R        0.13694      0.82500      0.40000     9.42708E-07     0.00000E+00     0.00000E+00     7.07292E-07     3.92708E-07     7.07292E-07    -3.92708E-07     1.06134E-01
  R        0.13694      0.87500      0.39999     9.39619E-07     0.00000E+00     0.00000E+00     7.10381E-07     3.89619E-07     7.10381E-07    -3.89619E-07     1.06134E-01
  R        0.13694      0.92500      0.39976     8.94633E-07     0.00000E+00     0.00000E+00     7.55367E-07     3.44633E-07     7.55367E-07    -3.44633E-07     1.06133E-01
  R        0.13694      0.97500      0.39638     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     1.32349E-23     1.10000E-06     3.97047E-22     1.06133E-01
  R        0.13694      1.00000      0.38258     5.50000E-07     0.00000E+00     0.00000E+00     1.09241E-06     3.79495E-09     1.09241E-06    -7.58991E-09     1.06134E-01
  R        0.13722      0.00000      0.41713     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -7.80858E-22     1.10000E-06     1.66760E-21     1.06133E-01
  R        0.13722      0.02500      0.40362     8.92397E-07     0.00000E+00     0.00000E+00     7.57603E-07     3.42397E-07     7.57603E-07    -3.42397E-07     1.06134E-01
  R        0.13722      0.07500      0.40025     9.39300E-07     0.00000E+00     0.00000E+00     7.10700E-07     3.89300E-07     7.10700E-07    -3.89300E-07     1.06133E-01
  R        0.13722      0.12500      0.40001     9.42686E-07     0.00000E+00     0.00000E+00     7.07314E-07     3.92686E-07     7.07314E-07    -3.92686E-07     1.06134E-01
  R        0.13722      0.17500      0.40000     9.42851E-07     0.00000E+00     0.00000E+00     7.07149E-07     3.92851E-07     7.07149E-07    -3.92851E-07     1.06133E-01
  R        0.13722      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13722      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13722      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13722      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13722      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13722      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13722      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13722      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13722      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13722      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13722      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13722      0.77500      0.40000     9.42852E-07     0.00000E+00     0.00000E+00     7.07148E-07     3.92852E-07     7.07148E-07    -3.92852E-07     1.06134E-01
  R        0.13722      0.82500      0.40000     9.42707E-07     0.00000E+00     0.00000E+00     7.07293E-07     3.92707E-07     7.07293E-07    -3.92707E-07     1.06134E-01
  R        0.13722      0.87500      0.39999     9.39607E-07     0.00000E+00     0.00000E+00     7.10393E-07     3.89607E-07     7.10393E-07    -3.89607E-07     1.06134E-01
  R        0.13722      0.92500      0.39976     8.94548E-07     0.00000E+00     0.00000E+00     7.55452E-07     3.44548E-07     7.55452E-07    -3.44548E-07     1.06134E-01
  R        0.13722      0.97500      0.39637     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     7.54389E-22     1.10000E-06    -1.21761E-21     1.06134E-01
  R        0.13722      1.00000      0.38257     5.50000E-07     0.00000E+00     0.00000E+00     1.09241E-06     3.79498E-09     1.09241E-06    -7.58996E-09     1.06134E-01
  R        0.13750      0.00000      0.41714     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -3.04402E-22     1.10000E-06     7.67624E-22     1.06133E-01
  R        0.13750      0.02500      0.40363     8.92308E-07     0.00000E+00     0.00000E+00     7.57692E-07     3.42308E-07     7.57692E-07    -3.42308E-07     1.06134E-01
  R        0.13750      0.07500      0.40025     9.39287E-07     0.00000E+00     0.00000E+00     7.10713E-07     3.89287E-07     7.10713E-07    -3.89287E-07     1.06134E-01
  R        0.13750      0.12500      0.40001     9.42685E-07     0.00000E+00     0.00000E+00     7.07315E-07     3.92685E-07     7.07315E-07    -3.92685E-07     1.06134E-01
  R        0.13750      0.17500      0.40000     9.42851E-07     0.00000E+00     0.00000E+00     7.07149E-07     3.92851E-07     7.07149E-07    -3.92851E-07     1.06134E-01
  R        0.13750      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13750      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13750      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13750      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13750      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13750      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13750      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13750      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13750      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13750      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13750      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13750      0.77500      0.40000     9.42852E-07     0.00000E+00     0.00000E+00     7.07148E-07     3.92852E-07     7.07148E-07    -3.92852E-07     1.06133E-01
  R        0.13750      0.82500      0.40000     9.42707E-07     0.00000E+00     0.00000E+00     7.07293E-07     3.92707E-07     7.07293E-07    -3.92707E-07     1.06134E-01
  R        0.13750      0.87500      0.39999     9.39595E-07     0.00000E+00     0.00000E+00     7.10405E-07     3.89595E-07     7.10405E-07    -3.89595E-07     1.06134E-01
  R        0.13750      0.92500      0.39976     8.94463E-07     0.00000E+00     0.00000E+00     7.55537E-07     3.44463E-07     7.55537E-07    -3.44463E-07     1.06134E-01
  R        0.13750      0.97500      0.39636     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -1.45584E-22     1.10000E-06     6.61744E-22     1.06134E-01
  R        0.13750      1.00000      0.38256     5.50000E-07     0.00000E+00     0.00000E+00     1.09241E-06     3.79501E-09     1.09241E-06    -7.59001E-09     1.06133E-01
  R        0.13778      0.00000      0.41715     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -3.04402E-22     1.10000E-06     6.61744E-22     1.06134E-01
  R        0.13778      0.02500      0.40363     8.92220E-07     0.00000E+00     0.00000E+00     7.57780E-07     3.42220E-07     7.57780E-07    -3.42220E-07     1.06134E-01
  R        0.13778      0.07500      0.40025     9.39274E-07     0.00000E+00     0.00000E+00     7.10726E-07     3.89274E-07     7.10726E-07    -3.89274E-07     1.06134E-01
  R        0.13778      0.12500      0.40001     9.42684E-07     0.00000E+00     0.00000E+00     7.07316E-07     3.92684E-07     7.07316E-07    -3.92684E-07     1.06134E-01
  R        0.13778      0.17500      0.40000     9.42851E-07     0.00000E+00     0.00000E+00     7.07149E-07     3.92851E-07     7.07149E-07    -3.92851E-07     1.06133E-01
  R        0.13778      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13778      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13778      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13778      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13778      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13778      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13778      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13778      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13778      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13778      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13778      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13778      0.77500      0.40000     9.42852E-07     0.00000E+00     0.00000E+00     7.07148E-07     3.92852E-07     7.07148E-07    -3.92852E-07     1.06134E-01
  R        0.13778      0.82500      0.40000     9.42706E-07     0.00000E+00     0.00000E+00     7.07294E-07     3.92706E-07     7.07294E-07    -3.92706E-07     1.06134E-01
  R        0.13778      0.87500      0.39999     9.39583E-07     0.00000E+00     0.00000E+00     7.10417E-07     3.89583E-07     7.10417E-07    -3.89583E-07     1.06134E-01
  R        0.13778      0.92500      0.39976     8.94378E-07     0.00000E+00     0.00000E+00     7.55622E-07     3.44378E-07     7.55622E-07    -3.44378E-07     1.06134E-01
  R        0.13778      0.97500      0.39635     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -6.61744E-23     1.10000E-06     2.11758E-22     1.06133E-01
  R        0.13778      1.00000      0.38255     5.50000E-07     0.00000E+00     0.00000E+00     1.09241E-06     3.79503E-09     1.09241E-06    -7.59007E-09     1.06134E-01
  R        0.13806      0.00000      0.41715     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -3.57342E-22     1.10000E-06     7.67624E-22     1.06133E-01
  R        0.13806      0.02500      0.40364     8.92131E-07     0.00000E+00     0.00000E+00     7.57869E-07     3.42131E-07     7.57869E-07    -3.42131E-07     1.06134E-01
  R        0.13806      0.07500      0.40025     9.39260E-07     0.00000E+00     0.00000E+00     7.10740E-07     3.89260E-07     7.10740E-07    -3.89260E-07     1.06134E-01
  R        0.13806      0.12500      0.40001     9.42683E-07     0.00000E+00     0.00000E+00     7.07317E-07     3.92683E-07     7.07317E-07    -3.92683E-07     1.06133E-01
  R        0.13806      0.17500      0.40000     9.42851E-07     0.00000E+00     0.00000E+00     7.07149E-07     3.92851E-07     7.07149E-07    -3.92851E-07     1.06133E-01
  R        0.13806      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13806      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13806      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13806      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13806      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13806      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13806      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13806      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13806      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13806      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13806      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13806      0.77500      0.40000     9.42852E-07     0.00000E+00     0.00000E+00     7.07148E-07     3.92852E-07     7.07148E-07    -3.92852E-07     1.06134E-01
  R        0.13806      0.82500      0.40000     9.42705E-07     0.00000E+00     0.00000E+00     7.07295E-07     3.92705E-07     7.07295E-07    -3.92705E-07     1.06134E-01
  R        0.13806      0.87500      0.39999     9.39571E-07     0.00000E+00     0.00000E+00     7.10429E-07     3.89571E-07     7.10429E-07    -3.89571E-07     1.06134E-01
  R        0.13806      0.92500      0.39976     8.94293E-07     0.00000E+00     0.00000E+00     7.55707E-07     3.44293E-07     7.55707E-07    -3.44293E-07     1.06133E-01
  R        0.13806      0.97500      0.39635     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     7.01449E-22     1.10000E-06    -7.67624E-22     1.06134E-01
  R        0.13806      1.00000      0.38255     5.50000E-07     0.00000E+00     0.00000E+00     1.09241E-06     3.79506E-09     1.09241E-06    -7.59012E-09     1.06134E-01
  R        0.13833      0.00000      0.41716     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     3.97047E-23     1.10000E-06    -2.64698E-23     1.06133E-01
  R        0.13833      0.02500      0.40365     8.92043E-07     0.00000E+00     0.00000E+00     7.57957E-07     3.42043E-07     7.57957E-07    -3.42043E-07     1.06134E-01
  R        0.13833      0.07500      0.40025     9.39247E-07     0.00000E+00     0.00000E+00     7.10753E-07     3.89247E-07     7.10753E-07    -3.89247E-07     1.06134E-01
  R        0.13833      0.12500      0.40001     9.42682E-07     0.00000E+00     0.00000E+00     7.07318E-07     3.92682E-07     7.07318E-07    -3.92682E-07     1.06134E-01
  R        0.13833      0.17500      0.40000     9.42851E-07     0.00000E+00     0.00000E+00     7.07149E-07     3.92851E-07     7.07149E-07    -3.92851E-07     1.06133E-01
  R        0.13833      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13833      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13833      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13833      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13833      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13833      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13833      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13833      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13833      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13833      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13833      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13833      0.77500      0.40000     9.42852E-07     0.00000E+00     0.00000E+00     7.07148E-07     3.92852E-07     7.07148E-07    -3.92852E-07     1.06134E-01
  R        0.13833      0.82500      0.40000     9.42704E-07     0.00000E+00     0.00000E+00     7.07296E-07     3.92704E-07     7.07296E-07    -3.92704E-07     1.06133E-01
  R        0.13833      0.87500      0.39999     9.39559E-07     0.00000E+00     0.00000E+00     7.10441E-07     3.89559E-07     7.10441E-07    -3.89559E-07     1.06134E-01
  R        0.13833      0.92500      0.39976     8.94208E-07     0.00000E+00     0.00000E+00     7.55792E-07     3.44208E-07     7.55792E-07    -3.44208E-07     1.06134E-01
  R        0.13833      0.97500      0.39634     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -4.36751E-22     1.10000E-06     8.47033E-22     1.06134E-01
  R        0.13833      1.00000      0.38254     5.50000E-07     0.00000E+00     0.00000E+00     1.09241E-06     3.79508E-09     1.09241E-06    -7.59017E-09     1.06133E-01
  R        0.13861      0.00000      0.41717     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     4.63221E-22     1.10000E-06    -7.14684E-22     1.06133E-01
  R        0.13861      0.02500      0.40365     8.91955E-07     0.00000E+00     0.00000E+00     7.58045E-07     3.41955E-07     7.58045E-07    -3.41955E-07     1.06133E-01
  R        0.13861      0.07500      0.40025     9.39234E-07     0.00000E+00     0.00000E+00     7.10766E-07     3.89234E-07     7.10766E-07    -3.89234E-07     1.06134E-01
  R        0.13861      0.12500      0.40001     9.42681E-07     0.00000E+00     0.00000E+00     7.07319E-07     3.92681E-07     7.07319E-07    -3.92681E-07     1.06133E-01
  R        0.13861      0.17500      0.40000     9.42851E-07     0.00000E+00     0.00000E+00     7.07149E-07     3.92851E-07     7.07149E-07    -3.92851E-07     1.06133E-01
  R        0.13861      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13861      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13861      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13861      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13861      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13861      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13861      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13861      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13861      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13861      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13861      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13861      0.77500      0.40000     9.42852E-07     0.00000E+00     0.00000E+00     7.07148E-07     3.92852E-07     7.07148E-07    -3.92852E-07     1.06133E-01
  R        0.13861      0.82500      0.40000     9.42703E-07     0.00000E+00     0.00000E+00     7.07297E-07     3.92703E-07     7.07297E-07    -3.92703E-07     1.06134E-01
  R        0.13861      0.87500      0.39999     9.39547E-07     0.00000E+00     0.00000E+00     7.10453E-07     3.89547E-07     7.10453E-07    -3.89547E-07     1.06134E-01
  R        0.13861      0.92500      0.39976     8.94124E-07     0.00000E+00     0.00000E+00     7.55876E-07     3.44124E-07     7.55876E-07    -3.44124E-07     1.06134E-01
  R        0.13861      0.97500      0.39633     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     5.16161E-22     1.10000E-06    -7.41154E-22     1.06134E-01
  R        0.13861      1.00000      0.38253     5.50000E-07     0.00000E+00     0.00000E+00     1.09241E-06     3.79511E-09     1.09241E-06    -7.59022E-09     1.06134E-01
  R        0.13889      0.00000      0.41717     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -4.63221E-22     1.10000E-06     1.08526E-21     1.06134E-01
  R        0.13889      0.02500      0.40366     8.91867E-07     0.00000E+00     0.00000E+00     7.58133E-07     3.41867E-07     7.58133E-07    -3.41867E-07     1.06134E-01
  R        0.13889      0.07500      0.40025     9.39221E-07     0.00000E+00     0.00000E+00     7.10779E-07     3.89221E-07     7.10779E-07    -3.89221E-07     1.06133E-01
  R        0.13889      0.12500      0.40001     9.42680E-07     0.00000E+00     0.00000E+00     7.07320E-07     3.92680E-07     7.07320E-07    -3.92680E-07     1.06133E-01
  R        0.13889      0.17500      0.40000     9.42851E-07     0.00000E+00     0.00000E+00     7.07149E-07     3.92851E-07     7.07149E-07    -3.92851E-07     1.06134E-01
  R        0.13889      0.22500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13889      0.27500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13889      0.32500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13889      0.37500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13889      0.42500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13889      0.47500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13889      0.52500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13889      0.57500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13889      0.62500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13889      0.67500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06134E-01
  R        0.13889      0.72500      0.40000     9.42857E-07     0.00000E+00     0.00000E+00     7.07143E-07     3.92857E-07     7.07143E-07    -3.92857E-07     1.06133E-01
  R        0.13889      0.77500      0.40000     9.42852E-07     0.00000E+00     0.00000E+00     7.07148E-07     3.92852E-07     7.07148E-07    -3.92852E-07     1.06133E-01
  R        0.13889      0.82500      0.40000     9.42702E-07     0.00000E+00     0.00000E+00     7.07298E-07     3.92702E-07     7.07298E-07    -3.92702E-07     1.06134E-01
  R        0.13889      0.87500      0.39999     9.39535E-07     0.00000E+00     0.00000E+00     7.10465E-07     3.89535E-07     7.10465E-07    -3.89535E-07     1.06134E-01
  R        0.13889      0.92500      0.39976     8.94039E-07     0.00000E+00     0.00000E+00     7.55961E-07     3.44039E-07     7.55961E-07    -3.44039E-07     1.06134E-01
  R        0.13889      0.97500      0.39633     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06    -2.51463E-22     1.10000E-06     8.73503E-22     1.06134E-01
  R        0.13889      1.00000      0.38253     5.50000E-07     0.00000E+00     0.00000E+00     1.09241E-06     3.79514E-09     1.09241E-06    -7.59027E-09     1.06134E-01
  R        0.13917      0.00000      0.41718     5.50000E-07     0.00000E+00     0.00000E+00     1.10000E-06     6.22040E-22     1.10000E-06    -1.16467E-21     1.06134E-01
  R        0.13917      0.02500      0.40367     8.91778E-07     0.00000E+00     0.00000E+00     7.58222E-07     3.41778E-07     7.58222E-07    -3.41778E-07     1.06134E-01
  R        0.13917      0.07500      0.40026     9.39208E-07     0.00000E+00     0.00000E+00     7.10792E-07     3.89208E-07     7.10792E-07    -3.89208E-07     1.06134E-01
  R        0.13917      0.12500      0.40001     9.42679E-07     0.00000E+00     0.00000E+00     7.07321E-07     3.92679E-07     7.07321E-07    -3.92679E-07     1.06134E-01
