State         Time     Position         c_LiPF6            Φ_2
  CDR        hours           um          mol/mL               V
  D        0.00556      0.32500    1.00000E-003    1.79148E-002
  D        0.00556      0.37500    1.00000E-003    1.66505E-002
  D        0.00556      0.42500    1.00000E-003    1.53863E-002
  D        0.00556      0.47500    1.00000E-003    1.41220E-002
  D        0.00556      0.52500    1.00000E-003    1.28578E-002
  D        0.00556      0.57500    1.00000E-003    1.15935E-002
  D        0.00556      0.62500    1.00000E-003    1.03293E-002
  D        0.00556      0.67500    1.00000E-003    9.06501E-003
  D        0.00556      0.72500    1.00000E-003    7.80076E-003
  D        0.00556      0.77500    1.00000E-003    6.53651E-003
  D        0.00556      0.82500    1.00000E-003    5.27226E-003
  D        0.00556      0.87500    1.00000E-003    4.00801E-003
  D        0.00556      0.92500    9.99969E-004    2.74332E-003
  D        0.00556      0.97500    9.97441E-004    1.44257E-003
  D        0.00556      1.00000    9.41406E-004    0.00000E+000
  D        0.00583      0.00000    1.06177E-003    2.69668E-002
  D        0.00583      0.02500    1.00269E-003    2.55377E-002
  D        0.00583      0.07500    1.00003E-003    2.42383E-002
  D        0.00583      0.12500    1.00000E-003    2.29736E-002
  D        0.00583      0.17500    1.00000E-003    2.17094E-002
  D        0.00583      0.22500    1.00000E-003    2.04451E-002
  D        0.00583      0.27500    1.00000E-003    1.91809E-002
  D        0.00583      0.32500    1.00000E-003    1.79166E-002
  D        0.00583      0.37500    1.00000E-003    1.66524E-002
  D        0.00583      0.42500    1.00000E-003    1.53881E-002
  D        0.00583      0.47500    1.00000E-003    1.41239E-002
  D        0.00583      0.52500    1.00000E-003    1.28596E-002
  D        0.00583      0.57500    1.00000E-003    1.15954E-002
