State         Time     Position         c_LiPF6        velocity         Density        ω_LiPF6
  CDR        hours           um          mol/mL            cm/s            g/mL               -
  D        0.00389      0.02500     1.00186E-03     3.14299E-07     1.47412E+00     1.03239E-01
  D        0.00389      0.07500     1.00002E-03     3.07376E-07     1.47395E+00     1.03061E-01
  D        0.00389      0.12500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.17500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.77500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.82500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.87500     1.00000E-03     3.07375E-07     1.47395E+00     1.03060E-01
  D        0.00389      0.92500     9.99983E-04     3.14307E-07     1.47395E+00     1.03058E-01
  D        0.00389      0.97500     9.98143E-04     7.21502E-07     1.47378E+00     1.02880E-01
  D        0.00389      1.00000     9.43737E-04     7.23931E-07     1.46882E+00     9.76011E-02
  D        0.00417      0.00000     1.05811E-03     7.18834E-07     1.47925E+00     1.08658E-01
  D        0.00417      0.02500     1.00199E-03     3.14788E-07     1.47413E+00     1.03252E-01
  D        0.00417      0.07500     1.00002E-03     3.07385E-07     1.47395E+00     1.03062E-01
  D        0.00417      0.12500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.17500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.77500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.82500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.87500     1.00000E-03     3.07385E-07     1.47395E+00     1.03060E-01
  D        0.00417      0.92500     9.99981E-04     3.14798E-07     1.47395E+00     1.03058E-01
  D        0.00417      0.97500     9.98012E-04     7.21507E-07     1.47377E+00     1.02868E-01
  D        0.00417      1.00000     9.43609E-04     7.23936E-07     1.46881E+00     9.75887E-02
  D        0.00444      0.00000     1.05824E-03     7.18828E-07     1.47926E+00     1.08671E-01
  D        0.00444      0.02500     1.00212E-03     3.15276E-07     1.47414E+00     1.03265E-01
  D        0.00444      0.07500     1.00002E-03     3.07394E-07     1.47395E+00     1.03062E-01
  D        0.00444      0.12500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.17500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.77500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.82500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.87500     1.00000E-03     3.07394E-07     1.47395E+00     1.03060E-01
  D        0.00444      0.92500     9.99978E-04     3.15287E-07     1.47395E+00     1.03058E-01
  D        0.00444      0.97500     9.97880E-04     7.21513E-07     1.47376E+00     1.02855E-01
  D        0.00444      1.00000     9.43481E-04     7.23942E-07     1.46880E+00     9.75762E-02
  D        0.00472      0.00000     1.05838E-03     7.18822E-07     1.47927E+00     1.08683E-01
  D        0.00472      0.02500     1.00225E-03     3.15763E-07     1.47416E+00     1.03277E-01
  D        0.00472      0.07500     1.00002E-03     3.07405E-07     1.47395E+00     1.03062E-01
  D        0.00472      0.12500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.17500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.77500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.82500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.87500     1.00000E-03     3.07404E-07     1.47395E+00     1.03060E-01
  D        0.00472      0.92500     9.99975E-04     3.15776E-07     1.47395E+00     1.03057E-01
  D        0.00472      0.97500     9.97749E-04     7.21519E-07     1.47374E+00     1.02842E-01
  D        0.00472      1.00000     9.43354E-04     7.23948E-07     1.46878E+00     9.75638E-02
  D        0.00500      0.00000     1.05851E-03     7.18816E-07     1.47929E+00     1.08696E-01
  D        0.00500      0.02500     1.00238E-03     3.16248E-07     1.47417E+00     1.03290E-01
  D        0.00500      0.07500     1.00003E-03     3.07415E-07     1.47395E+00     1.03062E-01
  D        0.00500      0.12500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.17500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.77500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.82500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.87500     1.00000E-03     3.07415E-07     1.47395E+00     1.03060E-01
  D        0.00500      0.92500     9.99973E-04     3.16263E-07     1.47395E+00     1.03057E-01
  D        0.00500      0.97500     9.97618E-04     7.21525E-07     1.47373E+00     1.02830E-01
  D        0.00500      1.00000     9.43227E-04     7.23954E-07     1.46877E+00     9.75514E-02
  D        0.00528      0.00000     1.05865E-03     7.18810E-07     1.47930E+00     1.08709E-01
  D        0.00528      0.02500     1.00251E-03     3.16733E-07     1.47418E+00     1.03303E-01
  D        0.00528      0.07500     1.00003E-03     3.07427E-07     1.47395E+00     1.03063E-01
  D        0.00528      0.12500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.17500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.77500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.82500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.87500     1.00000E-03     3.07426E-07     1.47395E+00     1.03060E-01
  D        0.00528      0.92500     9.99970E-04     3.16748E-07     1.47395E+00     1.03057E-01
  D        0.00528      0.97500     9.97488E-04     7.21531E-07     1.47372E+00     1.02817E-01
  D        0.00528      1.00000     9.43099E-04     7.23959E-07     1.46876E+00     9.75391E-02
  D        0.00556      0.00000     1.05878E-03     7.18804E-07     1.47931E+00     1.08722E-01
  D        0.00556      0.02500     1.00264E-03     3.17216E-07     1.47419E+00     1.03315E-01
  D        0.00556      0.07500     1.00003E-03     3.07439E-07     1.47395E+00     1.03063E-01
  D        0.00556      0.12500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.17500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.22500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.27500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.32500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.37500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.42500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.47500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.52500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.57500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.62500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.67500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.72500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.77500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.82500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.87500     1.00000E-03     3.07438E-07     1.47395E+00     1.03060E-01
  D        0.00556      0.92500     9.99966E-04     3.17233E-07     1.47395E+00     1.03057E-01
  D        0.00556      0.97500     9.97357E-04     7.21537E-07     1.47371E+00     1.02804E-01
  D        0.00556      1.00000     9.42972E-04     7.23965E-07     1.46875E+00     9.75267E-02
  D        0.00583      0.00000     1.05891E-03     7.18798E-07     1.47932E+00     1.08735E-01
  D        0.00583      0.02500     1.00277E-03     3.17697E-07     1.47420E+00     1.03328E-01
  D        0.00583      0.07500     1.00004E-03     3.07451E-07     1.47395E+00     1.03063E-01
  D        0.00583      0.12500     1.00000E-03     3.07313E-07     1.47395E+00     1.03060E-01
  D        0.00583      0.17500     1.00000E-03     3.07312E-07     1.47395E+00     1.03060E-01
