State         Time     Position            u
  CDR        hours           um            -
  D        0.00142     69.50000      0.00000
  D        0.00142     70.50000      0.00000
  D        0.00142     71.50000      0.00000
  D        0.00142     72.50000      0.00000
  D        0.00142     73.50000      0.00000
  D        0.00142     74.50000      0.00000
  D        0.00142     75.50000      0.00000
  D        0.00142     76.50000      0.00000
  D        0.00142     77.50000      0.00000
  D        0.00142     78.50000      0.00000
  D        0.00142     79.50000      0.00000
  D        0.00142     80.50000      0.00000
  D        0.00142     81.50000      0.00000
  D        0.00142     82.50000      0.00000
  D        0.00142     83.50000      0.00000
  D        0.00142     84.50000      0.00000
  D        0.00142     85.50000      0.00000
  D        0.00142     86.50000      0.00000
  D        0.00142     87.50000      0.00000
  D        0.00142     88.50000      0.00000
  D        0.00142     89.50000      0.00000
  D        0.00142     90.50000      0.00000
  D        0.00142     91.50000      0.00000
  D        0.00142     92.50000      0.00000
  D        0.00142     93.50000      0.00000
  D        0.00142     94.50000      0.00000
  D        0.00142     95.50000      0.00000
  D        0.00142     96.50000      0.00000
  D        0.00142     97.50000      0.00000
  D        0.00142     98.50000      0.00000
  D        0.00142     99.50000      0.00000
  D        0.00142    100.00000      0.00000
  D        0.00144      0.00000      0.00000
  D        0.00144      0.50000      0.00000
  D        0.00144      1.50000      0.00000
  D        0.00144      2.50000      0.00000
  D        0.00144      3.50000      0.00000
  D        0.00144      4.50000      0.00000
  D        0.00144      5.50000      0.00000
  D        0.00144      6.50000      0.00000
  D        0.00144      7.50000      0.00000
  D        0.00144      8.50000      0.00000
  D        0.00144      9.50000      0.00000
  D        0.00144     10.50000      0.00000
  D        0.00144     11.50000      0.00000
  D        0.00144     12.50000      0.00000
  D        0.00144     13.50000      0.00000
  D        0.00144     14.50000      0.00000
  D        0.00144     15.50000      0.00000
  D        0.00144     16.50000      0.00000
  D        0.00144     17.50000      0.00001
  D        0.00144     18.50000      0.00081
  D        0.00144     19.50000      0.00915
  D        0.00144     20.50000      0.04011
  D        0.00144     21.50000      0.10325
  D        0.00144     22.50000      0.18575
  D        0.00144     23.50000      0.25629
  D        0.00144     24.50000      0.28716
  D        0.00144     25.50000      0.27148
  D        0.00144     26.50000      0.22258
  D        0.00144     27.50000      0.16154
  D        0.00144     28.50000      0.10543
  D        0.00144     29.50000      0.06266
  D        0.00144     30.50000      0.03426
  D        0.00144     31.50000      0.01738
  D        0.00144     32.50000      0.00824
  D        0.00144     33.50000      0.00367
  D        0.00144     34.50000      0.00155
  D        0.00144     35.50000      0.00062
  D        0.00144     36.50000      0.00024
  D        0.00144     37.50000      0.00009
  D        0.00144     38.50000      0.00003
  D        0.00144     39.50000      0.00001
  D        0.00144     40.50000      0.00000
  D        0.00144     41.50000      0.00000
  D        0.00144     42.50000      0.00000
  D        0.00144     43.50000      0.00000
  D        0.00144     44.50000      0.00000
  D        0.00144     45.50000      0.00000
  D        0.00144     46.50000      0.00000
  D        0.00144     47.50000      0.00000
  D        0.00144     48.50000      0.00000
  D        0.00144     49.50000      0.00000
  D        0.00144     50.50000      0.00000
  D        0.00144     51.50000      0.00000
  D        0.00144     52.50000      0.00000
  D        0.00144     53.50000      0.00000
  D        0.00144     54.50000      0.00000
  D        0.00144     55.50000      0.00000
  D        0.00144     56.50000      0.00000
  D        0.00144     57.50000      0.00000
  D        0.00144     58.50000      0.00000
  D        0.00144     59.50000      0.00000
  D        0.00144     60.50000      0.00000
  D        0.00144     61.50000      0.00000
  D        0.00144     62.50000      0.00000
  D        0.00144     63.50000      0.00000
  D        0.00144     64.50000      0.00000
  D        0.00144     65.50000      0.00000
  D        0.00144     66.50000      0.00000
  D        0.00144     67.50000      0.00000
  D        0.00144     68.50000      0.00000
  D        0.00144     69.50000      0.00000
  D        0.00144     70.50000      0.00000
  D        0.00144     71.50000      0.00000
  D        0.00144     72.50000      0.00000
  D        0.00144     73.50000      0.00000
  D        0.00144     74.50000      0.00000
  D        0.00144     75.50000      0.00000
  D        0.00144     76.50000      0.00000
  D        0.00144     77.50000      0.00000
  D        0.00144     78.50000      0.00000
  D        0.00144     79.50000      0.00000
  D        0.00144     80.50000      0.00000
  D        0.00144     81.50000      0.00000
  D        0.00144     82.50000      0.00000
  D        0.00144     83.50000      0.00000
  D        0.00144     84.50000      0.00000
  D        0.00144     85.50000      0.00000
  D        0.00144     86.50000      0.00000
  D        0.00144     87.50000      0.00000
  D        0.00144     88.50000      0.00000
  D        0.00144     89.50000      0.00000
  D        0.00144     90.50000      0.00000
  D        0.00144     91.50000      0.00000
  D        0.00144     92.50000      0.00000
  D        0.00144     93.50000      0.00000
  D        0.00144     94.50000      0.00000
  D        0.00144     95.50000      0.00000
  D        0.00144     96.50000      0.00000
  D        0.00144     97.50000      0.00000
  D        0.00144     98.50000      0.00000
  D        0.00144     99.50000      0.00000
  D        0.00144    100.00000      0.00000
  D        0.00147      0.00000      0.00000
  D        0.00147      0.50000      0.00000
  D        0.00147      1.50000      0.00000
  D        0.00147      2.50000      0.00000
  D        0.00147      3.50000      0.00000
  D        0.00147      4.50000      0.00000
  D        0.00147      5.50000      0.00000
  D        0.00147      6.50000      0.00000
  D        0.00147      7.50000      0.00000
  D        0.00147      8.50000      0.00000
  D        0.00147      9.50000      0.00000
  D        0.00147     10.50000      0.00000
  D        0.00147     11.50000      0.00000
  D        0.00147     12.50000      0.00000
  D        0.00147     13.50000      0.00000
  D        0.00147     14.50000      0.00000
  D        0.00147     15.50000      0.00000
  D        0.00147     16.50000      0.00000
  D        0.00147     17.50000      0.00001
  D        0.00147     18.50000      0.00073
  D        0.00147     19.50000      0.00838
  D        0.00147     20.50000      0.03722
  D        0.00147     21.50000      0.09725
  D        0.00147     22.50000      0.17770
  D        0.00147     23.50000      0.24915
  D        0.00147     24.50000      0.28370
  D        0.00147     25.50000      0.27259
  D        0.00147     26.50000      0.22713
  D        0.00147     27.50000      0.16750
  D        0.00147     28.50000      0.11107
  D        0.00147     29.50000      0.06706
  D        0.00147     30.50000      0.03724
  D        0.00147     31.50000      0.01918
  D        0.00147     32.50000      0.00923
  D        0.00147     33.50000      0.00418
  D        0.00147     34.50000      0.00178
  D        0.00147     35.50000      0.00072
  D        0.00147     36.50000      0.00028
  D        0.00147     37.50000      0.00010
  D        0.00147     38.50000      0.00004
  D        0.00147     39.50000      0.00001
  D        0.00147     40.50000      0.00000
  D        0.00147     41.50000      0.00000
  D        0.00147     42.50000      0.00000
  D        0.00147     43.50000      0.00000
  D        0.00147     44.50000      0.00000
  D        0.00147     45.50000      0.00000
  D        0.00147     46.50000      0.00000
  D        0.00147     47.50000      0.00000
  D        0.00147     48.50000      0.00000
  D        0.00147     49.50000      0.00000
  D        0.00147     50.50000      0.00000
  D        0.00147     51.50000      0.00000
  D        0.00147     52.50000      0.00000
  D        0.00147     53.50000      0.00000
  D        0.00147     54.50000      0.00000
  D        0.00147     55.50000      0.00000
  D        0.00147     56.50000      0.00000
  D        0.00147     57.50000      0.00000
  D        0.00147     58.50000      0.00000
  D        0.00147     59.50000      0.00000
  D        0.00147     60.50000      0.00000
  D        0.00147     61.50000      0.00000
  D        0.00147     62.50000      0.00000
  D        0.00147     63.50000      0.00000
  D        0.00147     64.50000      0.00000
  D        0.00147     65.50000      0.00000
  D        0.00147     66.50000      0.00000
  D        0.00147     67.50000      0.00000
  D        0.00147     68.50000      0.00000
  D        0.00147     69.50000      0.00000
  D        0.00147     70.50000      0.00000
  D        0.00147     71.50000      0.00000
  D        0.00147     72.50000      0.00000
  D        0.00147     73.50000      0.00000
  D        0.00147     74.50000      0.00000
  D        0.00147     75.50000      0.00000
  D        0.00147     76.50000      0.00000
  D        0.00147     77.50000      0.00000
  D        0.00147     78.50000      0.00000
  D        0.00147     79.50000      0.00000
  D        0.00147     80.50000      0.00000
  D        0.00147     81.50000      0.00000
  D        0.00147     82.50000      0.00000
  D        0.00147     83.50000      0.00000
  D        0.00147     84.50000      0.00000
  D        0.00147     85.50000      0.00000
  D        0.00147     86.50000      0.00000
  D        0.00147     87.50000      0.00000
  D        0.00147     88.50000      0.00000
  D        0.00147     89.50000      0.00000
  D        0.00147     90.50000      0.00000
  D        0.00147     91.50000      0.00000
  D        0.00147     92.50000      0.00000
  D        0.00147     93.50000      0.00000
  D        0.00147     94.50000      0.00000
  D        0.00147     95.50000      0.00000
  D        0.00147     96.50000      0.00000
  D        0.00147     97.50000      0.00000
  D        0.00147     98.50000      0.00000
  D        0.00147     99.50000      0.00000
  D        0.00147    100.00000      0.00000
  D        0.00150      0.00000      0.00000
  D        0.00150      0.50000      0.00000
  D        0.00150      1.50000      0.00000
  D        0.00150      2.50000      0.00000
  D        0.00150      3.50000      0.00000
  D        0.00150      4.50000      0.00000
  D        0.00150      5.50000      0.00000
  D        0.00150      6.50000      0.00000
  D        0.00150      7.50000      0.00000
  D        0.00150      8.50000      0.00000
  D        0.00150      9.50000      0.00000
  D        0.00150     10.50000      0.00000
  D        0.00150     11.50000      0.00000
  D        0.00150     12.50000      0.00000
  D        0.00150     13.50000      0.00000
  D        0.00150     14.50000      0.00000
  D        0.00150     15.50000      0.00000
  D        0.00150     16.50000      0.00000
  D        0.00150     17.50000      0.00001
  D        0.00150     18.50000      0.00067
  D        0.00150     19.50000      0.00768
  D        0.00150     20.50000      0.03454
  D        0.00150     21.50000      0.09154
  D        0.00150     22.50000      0.16987
  D        0.00150     23.50000      0.24194
  D        0.00150     24.50000      0.27990
  D        0.00150     25.50000      0.27326
  D        0.00150     26.50000      0.23132
  D        0.00150     27.50000      0.17330
  D        0.00150     28.50000      0.11673
  D        0.00150     29.50000      0.07157
  D        0.00150     30.50000      0.04036
  D        0.00150     31.50000      0.02111
  D        0.00150     32.50000      0.01031
  D        0.00150     33.50000      0.00473
  D        0.00150     34.50000      0.00205
  D        0.00150     35.50000      0.00084
  D        0.00150     36.50000      0.00033
  D        0.00150     37.50000      0.00012
  D        0.00150     38.50000      0.00004
  D        0.00150     39.50000      0.00002
  D        0.00150     40.50000      0.00001
  D        0.00150     41.50000      0.00000
  D        0.00150     42.50000      0.00000
  D        0.00150     43.50000      0.00000
  D        0.00150     44.50000      0.00000
  D        0.00150     45.50000      0.00000
  D        0.00150     46.50000      0.00000
  D        0.00150     47.50000      0.00000
  D        0.00150     48.50000      0.00000
  D        0.00150     49.50000      0.00000
  D        0.00150     50.50000      0.00000
  D        0.00150     51.50000      0.00000
  D        0.00150     52.50000      0.00000
  D        0.00150     53.50000      0.00000
  D        0.00150     54.50000      0.00000
  D        0.00150     55.50000      0.00000
  D        0.00150     56.50000      0.00000
  D        0.00150     57.50000      0.00000
  D        0.00150     58.50000      0.00000
  D        0.00150     59.50000      0.00000
  D        0.00150     60.50000      0.00000
  D        0.00150     61.50000      0.00000
  D        0.00150     62.50000      0.00000
  D        0.00150     63.50000      0.00000
  D        0.00150     64.50000      0.00000
  D        0.00150     65.50000      0.00000
  D        0.00150     66.50000      0.00000
  D        0.00150     67.50000      0.00000
  D        0.00150     68.50000      0.00000
  D        0.00150     69.50000      0.00000
  D        0.00150     70.50000      0.00000
  D        0.00150     71.50000      0.00000
  D        0.00150     72.50000      0.00000
  D        0.00150     73.50000      0.00000
  D        0.00150     74.50000      0.00000
  D        0.00150     75.50000      0.00000
  D        0.00150     76.50000      0.00000
  D        0.00150     77.50000      0.00000
  D        0.00150     78.50000      0.00000
  D        0.00150     79.50000      0.00000
  D        0.00150     80.50000      0.00000
  D        0.00150     81.50000      0.00000
  D        0.00150     82.50000      0.00000
  D        0.00150     83.50000      0.00000
  D        0.00150     84.50000      0.00000
  D        0.00150     85.50000      0.00000
  D        0.00150     86.50000      0.00000
  D        0.00150     87.50000      0.00000
  D        0.00150     88.50000      0.00000
  D        0.00150     89.50000      0.00000
  D        0.00150     90.50000      0.00000
  D        0.00150     91.50000      0.00000
  D        0.00150     92.50000      0.00000
  D        0.00150     93.50000      0.00000
  D        0.00150     94.50000      0.00000
  D        0.00150     95.50000      0.00000
  D        0.00150     96.50000      0.00000
  D        0.00150     97.50000      0.00000
  D        0.00150     98.50000      0.00000
  D        0.00150     99.50000      0.00000
  D        0.00150    100.00000      0.00000
  D        0.00153      0.00000      0.00000
  D        0.00153      0.50000      0.00000
  D        0.00153      1.50000      0.00000
  D        0.00153      2.50000      0.00000
  D        0.00153      3.50000      0.00000
  D        0.00153      4.50000      0.00000
  D        0.00153      5.50000      0.00000
  D        0.00153      6.50000      0.00000
  D        0.00153      7.50000      0.00000
  D        0.00153      8.50000      0.00000
  D        0.00153      9.50000      0.00000
  D        0.00153     10.50000      0.00000
  D        0.00153     11.50000      0.00000
  D        0.00153     12.50000      0.00000
  D        0.00153     13.50000      0.00000
  D        0.00153     14.50000      0.00000
  D        0.00153     15.50000      0.00000
  D        0.00153     16.50000      0.00000
  D        0.00153     17.50000      0.00001
  D        0.00153     18.50000      0.00061
  D        0.00153     19.50000      0.00704
  D        0.00153     20.50000      0.03204
  D        0.00153     21.50000      0.08613
  D        0.00153     22.50000      0.16226
  D        0.00153     23.50000      0.23469
  D        0.00153     24.50000      0.27579
  D        0.00153     25.50000      0.27349
  D        0.00153     26.50000      0.23516
  D        0.00153     27.50000      0.17893
  D        0.00153     28.50000      0.12238
  D        0.00153     29.50000      0.07619
  D        0.00153     30.50000      0.04362
  D        0.00153     31.50000      0.02316
  D        0.00153     32.50000      0.01148
  D        0.00153     33.50000      0.00535
  D        0.00153     34.50000      0.00235
  D        0.00153     35.50000      0.00098
  D        0.00153     36.50000      0.00039
  D        0.00153     37.50000      0.00015
  D        0.00153     38.50000      0.00005
  D        0.00153     39.50000      0.00002
  D        0.00153     40.50000      0.00001
  D        0.00153     41.50000      0.00000
  D        0.00153     42.50000      0.00000
  D        0.00153     43.50000      0.00000
  D        0.00153     44.50000      0.00000
  D        0.00153     45.50000      0.00000
  D        0.00153     46.50000      0.00000
  D        0.00153     47.50000      0.00000
  D        0.00153     48.50000      0.00000
  D        0.00153     49.50000      0.00000
  D        0.00153     50.50000      0.00000
  D        0.00153     51.50000      0.00000
  D        0.00153     52.50000      0.00000
  D        0.00153     53.50000      0.00000
  D        0.00153     54.50000      0.00000
  D        0.00153     55.50000      0.00000
  D        0.00153     56.50000      0.00000
  D        0.00153     57.50000      0.00000
  D        0.00153     58.50000      0.00000
  D        0.00153     59.50000      0.00000
  D        0.00153     60.50000      0.00000
  D        0.00153     61.50000      0.00000
  D        0.00153     62.50000      0.00000
  D        0.00153     63.50000      0.00000
  D        0.00153     64.50000      0.00000
  D        0.00153     65.50000      0.00000
  D        0.00153     66.50000      0.00000
  D        0.00153     67.50000      0.00000
  D        0.00153     68.50000      0.00000
  D        0.00153     69.50000      0.00000
  D        0.00153     70.50000      0.00000
  D        0.00153     71.50000      0.00000
  D        0.00153     72.50000      0.00000
  D        0.00153     73.50000      0.00000
  D        0.00153     74.50000      0.00000
  D        0.00153     75.50000      0.00000
  D        0.00153     76.50000      0.00000
  D        0.00153     77.50000      0.00000
  D        0.00153     78.50000      0.00000
  D        0.00153     79.50000      0.00000
  D        0.00153     80.50000      0.00000
  D        0.00153     81.50000      0.00000
  D        0.00153     82.50000      0.00000
  D        0.00153     83.50000      0.00000
  D        0.00153     84.50000      0.00000
  D        0.00153     85.50000      0.00000
  D        0.00153     86.50000      0.00000
  D        0.00153     87.50000      0.00000
  D        0.00153     88.50000      0.00000
  D        0.00153     89.50000      0.00000
  D        0.00153     90.50000      0.00000
  D        0.00153     91.50000      0.00000
  D        0.00153     92.50000      0.00000
  D        0.00153     93.50000      0.00000
  D        0.00153     94.50000      0.00000
  D        0.00153     95.50000      0.00000
  D        0.00153     96.50000      0.00000
  D        0.00153     97.50000      0.00000
  D        0.00153     98.50000      0.00000
  D        0.00153     99.50000      0.00000
  D        0.00153    100.00000      0.00000
  D        0.00156      0.00000      0.00000
  D        0.00156      0.50000      0.00000
  D        0.00156      1.50000      0.00000
  D        0.00156      2.50000      0.00000
  D        0.00156      3.50000      0.00000
  D        0.00156      4.50000      0.00000
  D        0.00156      5.50000      0.00000
  D        0.00156      6.50000      0.00000
  D        0.00156      7.50000      0.00000
  D        0.00156      8.50000      0.00000
  D        0.00156      9.50000      0.00000
  D        0.00156     10.50000      0.00000
  D        0.00156     11.50000      0.00000
  D        0.00156     12.50000      0.00000
  D        0.00156     13.50000      0.00000
  D        0.00156     14.50000      0.00000
  D        0.00156     15.50000      0.00000
  D        0.00156     16.50000      0.00000
  D        0.00156     17.50000      0.00001
  D        0.00156     18.50000      0.00055
  D        0.00156     19.50000      0.00645
  D        0.00156     20.50000      0.02971
  D        0.00156     21.50000      0.08101
  D        0.00156     22.50000      0.15487
  D        0.00156     23.50000      0.22744
  D        0.00156     24.50000      0.27140
  D        0.00156     25.50000      0.27330
  D        0.00156     26.50000      0.23862
  D        0.00156     27.50000      0.18435
  D        0.00156     28.50000      0.12801
  D        0.00156     29.50000      0.08090
  D        0.00156     30.50000      0.04701
  D        0.00156     31.50000      0.02532
  D        0.00156     32.50000      0.01274
  D        0.00156     33.50000      0.00602
  D        0.00156     34.50000      0.00269
  D        0.00156     35.50000      0.00114
  D        0.00156     36.50000      0.00046
  D        0.00156     37.50000      0.00018
  D        0.00156     38.50000      0.00007
  D        0.00156     39.50000      0.00002
  D        0.00156     40.50000      0.00001
  D        0.00156     41.50000      0.00000
  D        0.00156     42.50000      0.00000
  D        0.00156     43.50000      0.00000
  D        0.00156     44.50000      0.00000
  D        0.00156     45.50000      0.00000
  D        0.00156     46.50000      0.00000
  D        0.00156     47.50000      0.00000
  D        0.00156     48.50000      0.00000
  D        0.00156     49.50000      0.00000
  D        0.00156     50.50000      0.00000
  D        0.00156     51.50000      0.00000
  D        0.00156     52.50000      0.00000
  D        0.00156     53.50000      0.00000
  D        0.00156     54.50000      0.00000
  D        0.00156     55.50000      0.00000
  D        0.00156     56.50000      0.00000
  D        0.00156     57.50000      0.00000
  D        0.00156     58.50000      0.00000
  D        0.00156     59.50000      0.00000
  D        0.00156     60.50000      0.00000
  D        0.00156     61.50000      0.00000
  D        0.00156     62.50000      0.00000
  D        0.00156     63.50000      0.00000
  D        0.00156     64.50000      0.00000
  D        0.00156     65.50000      0.00000
  D        0.00156     66.50000      0.00000
  D        0.00156     67.50000      0.00000
  D        0.00156     68.50000      0.00000
  D        0.00156     69.50000      0.00000
  D        0.00156     70.50000      0.00000
  D        0.00156     71.50000      0.00000
  D        0.00156     72.50000      0.00000
  D        0.00156     73.50000      0.00000
  D        0.00156     74.50000      0.00000
  D        0.00156     75.50000      0.00000
  D        0.00156     76.50000      0.00000
  D        0.00156     77.50000      0.00000
  D        0.00156     78.50000      0.00000
  D        0.00156     79.50000      0.00000
  D        0.00156     80.50000      0.00000
  D        0.00156     81.50000      0.00000
  D        0.00156     82.50000      0.00000
  D        0.00156     83.50000      0.00000
  D        0.00156     84.50000      0.00000
  D        0.00156     85.50000      0.00000
  D        0.00156     86.50000      0.00000
  D        0.00156     87.50000      0.00000
  D        0.00156     88.50000      0.00000
  D        0.00156     89.50000      0.00000
  D        0.00156     90.50000      0.00000
  D        0.00156     91.50000      0.00000
  D        0.00156     92.50000      0.00000
  D        0.00156     93.50000      0.00000
  D        0.00156     94.50000      0.00000
  D        0.00156     95.50000      0.00000
  D        0.00156     96.50000      0.00000
  D        0.00156     97.50000      0.00000
  D        0.00156     98.50000      0.00000
  D        0.00156     99.50000      0.00000
  D        0.00156    100.00000      0.00000
  D        0.00158      0.00000      0.00000
  D        0.00158      0.50000      0.00000
  D        0.00158      1.50000      0.00000
  D        0.00158      2.50000      0.00000
  D        0.00158      3.50000      0.00000
  D        0.00158      4.50000      0.00000
  D        0.00158      5.50000      0.00000
  D        0.00158      6.50000      0.00000
  D        0.00158      7.50000      0.00000
  D        0.00158      8.50000      0.00000
  D        0.00158      9.50000      0.00000
  D        0.00158     10.50000      0.00000
  D        0.00158     11.50000      0.00000
  D        0.00158     12.50000      0.00000
  D        0.00158     13.50000      0.00000
  D        0.00158     14.50000      0.00000
  D        0.00158     15.50000      0.00000
  D        0.00158     16.50000      0.00000
  D        0.00158     17.50000      0.00001
  D        0.00158     18.50000      0.00050
  D        0.00158     19.50000      0.00591
  D        0.00158     20.50000      0.02755
  D        0.00158     21.50000      0.07615
  D        0.00158     22.50000      0.14771
  D        0.00158     23.50000      0.22019
  D        0.00158     24.50000      0.26674
  D        0.00158     25.50000      0.27270
  D        0.00158     26.50000      0.24172
  D        0.00158     27.50000      0.18957
  D        0.00158     28.50000      0.13361
  D        0.00158     29.50000      0.08569
  D        0.00158     30.50000      0.05053
  D        0.00158     31.50000      0.02762
  D        0.00158     32.50000      0.01409
  D        0.00158     33.50000      0.00675
  D        0.00158     34.50000      0.00306
  D        0.00158     35.50000      0.00131
  D        0.00158     36.50000      0.00054
  D        0.00158     37.50000      0.00021
  D        0.00158     38.50000      0.00008
  D        0.00158     39.50000      0.00003
  D        0.00158     40.50000      0.00001
  D        0.00158     41.50000      0.00000
  D        0.00158     42.50000      0.00000
  D        0.00158     43.50000      0.00000
  D        0.00158     44.50000      0.00000
  D        0.00158     45.50000      0.00000
  D        0.00158     46.50000      0.00000
  D        0.00158     47.50000      0.00000
  D        0.00158     48.50000      0.00000
  D        0.00158     49.50000      0.00000
  D        0.00158     50.50000      0.00000
  D        0.00158     51.50000      0.00000
  D        0.00158     52.50000      0.00000
  D        0.00158     53.50000      0.00000
  D        0.00158     54.50000      0.00000
  D        0.00158     55.50000      0.00000
  D        0.00158     56.50000      0.00000
  D        0.00158     57.50000      0.00000
  D        0.00158     58.50000      0.00000
  D        0.00158     59.50000      0.00000
  D        0.00158     60.50000      0.00000
  D        0.00158     61.50000      0.00000
  D        0.00158     62.50000      0.00000
  D        0.00158     63.50000      0.00000
  D        0.00158     64.50000      0.00000
  D        0.00158     65.50000      0.00000
  D        0.00158     66.50000      0.00000
  D        0.00158     67.50000      0.00000
  D        0.00158     68.50000      0.00000
  D        0.00158     69.50000      0.00000
  D        0.00158     70.50000      0.00000
  D        0.00158     71.50000      0.00000
  D        0.00158     72.50000      0.00000
  D        0.00158     73.50000      0.00000
  D        0.00158     74.50000      0.00000
  D        0.00158     75.50000      0.00000
  D        0.00158     76.50000      0.00000
  D        0.00158     77.50000      0.00000
  D        0.00158     78.50000      0.00000
  D        0.00158     79.50000      0.00000
  D        0.00158     80.50000      0.00000
  D        0.00158     81.50000      0.00000
  D        0.00158     82.50000      0.00000
  D        0.00158     83.50000      0.00000
  D        0.00158     84.50000      0.00000
  D        0.00158     85.50000      0.00000
  D        0.00158     86.50000      0.00000
  D        0.00158     87.50000      0.00000
  D        0.00158     88.50000      0.00000
  D        0.00158     89.50000      0.00000
  D        0.00158     90.50000      0.00000
  D        0.00158     91.50000      0.00000
  D        0.00158     92.50000      0.00000
  D        0.00158     93.50000      0.00000
  D        0.00158     94.50000      0.00000
  D        0.00158     95.50000      0.00000
  D        0.00158     96.50000      0.00000
  D        0.00158     97.50000      0.00000
  D        0.00158     98.50000      0.00000
  D        0.00158     99.50000      0.00000
  D        0.00158    100.00000      0.00000
  D        0.00161      0.00000      0.00000
  D        0.00161      0.50000      0.00000
  D        0.00161      1.50000      0.00000
  D        0.00161      2.50000      0.00000
  D        0.00161      3.50000      0.00000
  D        0.00161      4.50000      0.00000
  D        0.00161      5.50000      0.00000
  D        0.00161      6.50000      0.00000
  D        0.00161      7.50000      0.00000
  D        0.00161      8.50000      0.00000
  D        0.00161      9.50000      0.00000
  D        0.00161     10.50000      0.00000
  D        0.00161     11.50000      0.00000
  D        0.00161     12.50000      0.00000
  D        0.00161     13.50000      0.00000
  D        0.00161     14.50000      0.00000
  D        0.00161     15.50000      0.00000
  D        0.00161     16.50000      0.00000
  D        0.00161     17.50000      0.00001
  D        0.00161     18.50000      0.00046
  D        0.00161     19.50000      0.00541
  D        0.00161     20.50000      0.02553
  D        0.00161     21.50000      0.07154
  D        0.00161     22.50000      0.14079
  D        0.00161     23.50000      0.21297
  D        0.00161     24.50000      0.26185
  D        0.00161     25.50000      0.27172
  D        0.00161     26.50000      0.24445
  D        0.00161     27.50000      0.19456
  D        0.00161     28.50000      0.13915
  D        0.00161     29.50000      0.09055
  D        0.00161     30.50000      0.05416
  D        0.00161     31.50000      0.03003
  D        0.00161     32.50000      0.01554
  D        0.00161     33.50000      0.00755
  D        0.00161     34.50000      0.00346
  D        0.00161     35.50000      0.00151
  D        0.00161     36.50000      0.00062
  D        0.00161     37.50000      0.00025
  D        0.00161     38.50000      0.00009
  D        0.00161     39.50000      0.00003
  D        0.00161     40.50000      0.00001
  D        0.00161     41.50000      0.00000
  D        0.00161     42.50000      0.00000
  D        0.00161     43.50000      0.00000
  D        0.00161     44.50000      0.00000
  D        0.00161     45.50000      0.00000
  D        0.00161     46.50000      0.00000
  D        0.00161     47.50000      0.00000
  D        0.00161     48.50000      0.00000
  D        0.00161     49.50000      0.00000
  D        0.00161     50.50000      0.00000
  D        0.00161     51.50000      0.00000
  D        0.00161     52.50000      0.00000
  D        0.00161     53.50000      0.00000
  D        0.00161     54.50000      0.00000
  D        0.00161     55.50000      0.00000
  D        0.00161     56.50000      0.00000
  D        0.00161     57.50000      0.00000
  D        0.00161     58.50000      0.00000
  D        0.00161     59.50000      0.00000
  D        0.00161     60.50000      0.00000
  D        0.00161     61.50000      0.00000
  D        0.00161     62.50000      0.00000
  D        0.00161     63.50000      0.00000
  D        0.00161     64.50000      0.00000
  D        0.00161     65.50000      0.00000
  D        0.00161     66.50000      0.00000
  D        0.00161     67.50000      0.00000
  D        0.00161     68.50000      0.00000
  D        0.00161     69.50000      0.00000
  D        0.00161     70.50000      0.00000
  D        0.00161     71.50000      0.00000
  D        0.00161     72.50000      0.00000
  D        0.00161     73.50000      0.00000
  D        0.00161     74.50000      0.00000
  D        0.00161     75.50000      0.00000
  D        0.00161     76.50000      0.00000
  D        0.00161     77.50000      0.00000
  D        0.00161     78.50000      0.00000
  D        0.00161     79.50000      0.00000
  D        0.00161     80.50000      0.00000
  D        0.00161     81.50000      0.00000
  D        0.00161     82.50000      0.00000
  D        0.00161     83.50000      0.00000
  D        0.00161     84.50000      0.00000
  D        0.00161     85.50000      0.00000
  D        0.00161     86.50000      0.00000
  D        0.00161     87.50000      0.00000
  D        0.00161     88.50000      0.00000
  D        0.00161     89.50000      0.00000
  D        0.00161     90.50000      0.00000
  D        0.00161     91.50000      0.00000
  D        0.00161     92.50000      0.00000
  D        0.00161     93.50000      0.00000
  D        0.00161     94.50000      0.00000
  D        0.00161     95.50000      0.00000
  D        0.00161     96.50000      0.00000
  D        0.00161     97.50000      0.00000
  D        0.00161     98.50000      0.00000
  D        0.00161     99.50000      0.00000
  D        0.00161    100.00000      0.00000
  D        0.00164      0.00000      0.00000
  D        0.00164      0.50000      0.00000
  D        0.00164      1.50000      0.00000
  D        0.00164      2.50000      0.00000
  D        0.00164      3.50000      0.00000
  D        0.00164      4.50000      0.00000
  D        0.00164      5.50000      0.00000
  D        0.00164      6.50000      0.00000
  D        0.00164      7.50000      0.00000
  D        0.00164      8.50000      0.00000
  D        0.00164      9.50000      0.00000
  D        0.00164     10.50000      0.00000
  D        0.00164     11.50000      0.00000
  D        0.00164     12.50000      0.00000
  D        0.00164     13.50000      0.00000
  D        0.00164     14.50000      0.00000
  D        0.00164     15.50000      0.00000
  D        0.00164     16.50000      0.00000
  D        0.00164     17.50000      0.00001
  D        0.00164     18.50000      0.00042
  D        0.00164     19.50000      0.00496
  D        0.00164     20.50000      0.02366
  D        0.00164     21.50000      0.06719
  D        0.00164     22.50000      0.13410
  D        0.00164     23.50000      0.20580
  D        0.00164     24.50000      0.25676
  D        0.00164     25.50000      0.27036
  D        0.00164     26.50000      0.24680
  D        0.00164     27.50000      0.19931
  D        0.00164     28.50000      0.14462
