        Time        Position      Delta_Conc
       hours              cm         mol/cm3
     0.08333     9.65000E-01    -6.79973E-05
     0.08333     9.75000E-01    -6.49776E-05
     0.08333     9.85000E-01    -6.29364E-05
     0.08333     9.95000E-01    -6.19072E-05
     0.08333     1.00000E+00    -6.19072E-05
     0.10000     0.00000E+00    -9.32203E-04
     0.10000     5.00000E-03    -9.32203E-04
     0.10000     1.50000E-02    -9.31263E-04
     0.10000     2.50000E-02    -9.29397E-04
     0.10000     3.50000E-02    -9.26630E-04
     0.10000     4.50000E-02    -9.22999E-04
     0.10000     5.50000E-02    -9.18550E-04
     0.10000     6.50000E-02    -9.13340E-04
     0.10000     7.50000E-02    -9.07430E-04
     0.10000     8.50000E-02    -9.00884E-04
     0.10000     9.50000E-02    -8.93769E-04
     0.10000     1.05000E-01    -8.86154E-04
     0.10000     1.15000E-01    -8.78102E-04
     0.10000     1.25000E-01    -8.69676E-04
     0.10000     1.35000E-01    -8.60933E-04
     0.10000     1.45000E-01    -8.51926E-04
     0.10000     1.55000E-01    -8.42701E-04
     0.10000     1.65000E-01    -8.33298E-04
     0.10000     1.75000E-01    -8.23754E-04
     0.10000     1.85000E-01    -8.14097E-04
     0.10000     1.95000E-01    -8.04353E-04
     0.10000     2.05000E-01    -7.94542E-04
     0.10000     2.15000E-01    -7.84679E-04
     0.10000     2.25000E-01    -7.74777E-04
     0.10000     2.35000E-01    -7.64847E-04
     0.10000     2.45000E-01    -7.54896E-04
     0.10000     2.55000E-01    -7.44930E-04
     0.10000     2.65000E-01    -7.34954E-04
     0.10000     2.75000E-01    -7.24970E-04
     0.10000     2.85000E-01    -7.14980E-04
     0.10000     2.95000E-01    -7.04987E-04
     0.10000     3.05000E-01    -6.94992E-04
     0.10000     3.15000E-01    -6.84995E-04
     0.10000     3.25000E-01    -6.74997E-04
     0.10000     3.35000E-01    -6.64998E-04
     0.10000     3.45000E-01    -6.54999E-04
     0.10000     3.55000E-01    -6.44999E-04
     0.10000     3.65000E-01    -6.35000E-04
     0.10000     3.75000E-01    -6.25000E-04
     0.10000     3.85000E-01    -6.15000E-04
     0.10000     3.95000E-01    -6.05000E-04
     0.10000     4.05000E-01    -5.95000E-04
     0.10000     4.15000E-01    -5.85000E-04
     0.10000     4.25000E-01    -5.75000E-04
     0.10000     4.35000E-01    -5.65000E-04
     0.10000     4.45000E-01    -5.55000E-04
     0.10000     4.55000E-01    -5.45000E-04
     0.10000     4.65000E-01    -5.35000E-04
     0.10000     4.75000E-01    -5.25000E-04
     0.10000     4.85000E-01    -5.15000E-04
     0.10000     4.95000E-01    -5.05000E-04
     0.10000     5.05000E-01    -4.95000E-04
     0.10000     5.15000E-01    -4.85000E-04
     0.10000     5.25000E-01    -4.75000E-04
     0.10000     5.35000E-01    -4.65000E-04
     0.10000     5.45000E-01    -4.55000E-04
     0.10000     5.55000E-01    -4.45000E-04
     0.10000     5.65000E-01    -4.35000E-04
     0.10000     5.75000E-01    -4.25000E-04
     0.10000     5.85000E-01    -4.15000E-04
     0.10000     5.95000E-01    -4.05000E-04
     0.10000     6.05000E-01    -3.95000E-04
     0.10000     6.15000E-01    -3.85000E-04
     0.10000     6.25000E-01    -3.75000E-04
     0.10000     6.35000E-01    -3.65000E-04
     0.10000     6.45000E-01    -3.55001E-04
     0.10000     6.55000E-01    -3.45001E-04
     0.10000     6.65000E-01    -3.35002E-04
     0.10000     6.75000E-01    -3.25003E-04
     0.10000     6.85000E-01    -3.15005E-04
     0.10000     6.95000E-01    -3.05008E-04
     0.10000     7.05000E-01    -2.95013E-04
     0.10000     7.15000E-01    -2.85020E-04
     0.10000     7.25000E-01    -2.75030E-04
     0.10000     7.35000E-01    -2.65046E-04
     0.10000     7.45000E-01    -2.55070E-04
     0.10000     7.55000E-01    -2.45104E-04
     0.10000     7.65000E-01    -2.35153E-04
     0.10000     7.75000E-01    -2.25223E-04
     0.10000     7.85000E-01    -2.15321E-04
     0.10000     7.95000E-01    -2.05458E-04
     0.10000     8.05000E-01    -1.95647E-04
     0.10000     8.15000E-01    -1.85903E-04
     0.10000     8.25000E-01    -1.76246E-04
     0.10000     8.35000E-01    -1.66702E-04
     0.10000     8.45000E-01    -1.57299E-04
     0.10000     8.55000E-01    -1.48074E-04
     0.10000     8.65000E-01    -1.39067E-04
     0.10000     8.75000E-01    -1.30324E-04
     0.10000     8.85000E-01    -1.21898E-04
     0.10000     8.95000E-01    -1.13846E-04
     0.10000     9.05000E-01    -1.06231E-04
     0.10000     9.15000E-01    -9.91164E-05
     0.10000     9.25000E-01    -9.25704E-05
     0.10000     9.35000E-01    -8.66597E-05
     0.10000     9.45000E-01    -8.14497E-05
     0.10000     9.55000E-01    -7.70014E-05
     0.10000     9.65000E-01    -7.33702E-05
     0.10000     9.75000E-01    -7.06029E-05
     0.10000     9.85000E-01    -6.87367E-05
     0.10000     9.95000E-01    -6.77970E-05
     0.10000     1.00000E+00    -6.77970E-05
     0.11667     0.00000E+00    -9.26785E-04
     0.11667     5.00000E-03    -9.26785E-04
     0.11667     1.50000E-02    -9.25915E-04
     0.11667     2.50000E-02    -9.24186E-04
     0.11667     3.50000E-02    -9.21617E-04
     0.11667     4.50000E-02    -9.18238E-04
     0.11667     5.50000E-02    -9.14087E-04
     0.11667     6.50000E-02    -9.09210E-04
     0.11667     7.50000E-02    -9.03656E-04
     0.11667     8.50000E-02    -8.97479E-04
     0.11667     9.50000E-02    -8.90737E-04
     0.11667     1.05000E-01    -8.83488E-04
     0.11667     1.15000E-01    -8.75787E-04
     0.11667     1.25000E-01    -8.67691E-04
     0.11667     1.35000E-01    -8.59253E-04
     0.11667     1.45000E-01    -8.50521E-04
     0.11667     1.55000E-01    -8.41541E-04
     0.11667     1.65000E-01    -8.32352E-04
     0.11667     1.75000E-01    -8.22992E-04
     0.11667     1.85000E-01    -8.13491E-04
     0.11667     1.95000E-01    -8.03877E-04
     0.11667     2.05000E-01    -7.94172E-04
     0.11667     2.15000E-01    -7.84395E-04
     0.11667     2.25000E-01    -7.74562E-04
     0.11667     2.35000E-01    -7.64686E-04
     0.11667     2.45000E-01    -7.54777E-04
     0.11667     2.55000E-01    -7.44843E-04
     0.11667     2.65000E-01    -7.34891E-04
     0.11667     2.75000E-01    -7.24925E-04
     0.11667     2.85000E-01    -7.14948E-04
     0.11667     2.95000E-01    -7.04965E-04
     0.11667     3.05000E-01    -6.94977E-04
     0.11667     3.15000E-01    -6.84984E-04
     0.11667     3.25000E-01    -6.74990E-04
     0.11667     3.35000E-01    -6.64993E-04
     0.11667     3.45000E-01    -6.54996E-04
     0.11667     3.55000E-01    -6.44997E-04
     0.11667     3.65000E-01    -6.34998E-04
     0.11667     3.75000E-01    -6.24999E-04
     0.11667     3.85000E-01    -6.14999E-04
     0.11667     3.95000E-01    -6.05000E-04
     0.11667     4.05000E-01    -5.95000E-04
     0.11667     4.15000E-01    -5.85000E-04
     0.11667     4.25000E-01    -5.75000E-04
     0.11667     4.35000E-01    -5.65000E-04
     0.11667     4.45000E-01    -5.55000E-04
     0.11667     4.55000E-01    -5.45000E-04
     0.11667     4.65000E-01    -5.35000E-04
     0.11667     4.75000E-01    -5.25000E-04
     0.11667     4.85000E-01    -5.15000E-04
     0.11667     4.95000E-01    -5.05000E-04
     0.11667     5.05000E-01    -4.95000E-04
     0.11667     5.15000E-01    -4.85000E-04
     0.11667     5.25000E-01    -4.75000E-04
     0.11667     5.35000E-01    -4.65000E-04
     0.11667     5.45000E-01    -4.55000E-04
     0.11667     5.55000E-01    -4.45000E-04
     0.11667     5.65000E-01    -4.35000E-04
     0.11667     5.75000E-01    -4.25000E-04
     0.11667     5.85000E-01    -4.15000E-04
     0.11667     5.95000E-01    -4.05000E-04
     0.11667     6.05000E-01    -3.95000E-04
     0.11667     6.15000E-01    -3.85001E-04
     0.11667     6.25000E-01    -3.75001E-04
     0.11667     6.35000E-01    -3.65002E-04
     0.11667     6.45000E-01    -3.55003E-04
     0.11667     6.55000E-01    -3.45004E-04
     0.11667     6.65000E-01    -3.35007E-04
     0.11667     6.75000E-01    -3.25010E-04
     0.11667     6.85000E-01    -3.15016E-04
     0.11667     6.95000E-01    -3.05023E-04
     0.11667     7.05000E-01    -2.95035E-04
     0.11667     7.15000E-01    -2.85052E-04
     0.11667     7.25000E-01    -2.75075E-04
     0.11667     7.35000E-01    -2.65109E-04
     0.11667     7.45000E-01    -2.55157E-04
     0.11667     7.55000E-01    -2.45223E-04
     0.11667     7.65000E-01    -2.35314E-04
     0.11667     7.75000E-01    -2.25438E-04
     0.11667     7.85000E-01    -2.15605E-04
     0.11667     7.95000E-01    -2.05828E-04
     0.11667     8.05000E-01    -1.96123E-04
     0.11667     8.15000E-01    -1.86509E-04
     0.11667     8.25000E-01    -1.77008E-04
     0.11667     8.35000E-01    -1.67648E-04
     0.11667     8.45000E-01    -1.58459E-04
     0.11667     8.55000E-01    -1.49479E-04
     0.11667     8.65000E-01    -1.40747E-04
     0.11667     8.75000E-01    -1.32309E-04
     0.11667     8.85000E-01    -1.24213E-04
     0.11667     8.95000E-01    -1.16512E-04
     0.11667     9.05000E-01    -1.09263E-04
     0.11667     9.15000E-01    -1.02521E-04
     0.11667     9.25000E-01    -9.63442E-05
     0.11667     9.35000E-01    -9.07901E-05
     0.11667     9.45000E-01    -8.59126E-05
     0.11667     9.55000E-01    -8.17621E-05
     0.11667     9.65000E-01    -7.83833E-05
     0.11667     9.75000E-01    -7.58143E-05
     0.11667     9.85000E-01    -7.40846E-05
     0.11667     9.95000E-01    -7.32146E-05
     0.11667     1.00000E+00    -7.32146E-05
     0.13333     0.00000E+00    -9.21742E-04
     0.13333     5.00000E-03    -9.21742E-04
     0.13333     1.50000E-02    -9.20928E-04
     0.13333     2.50000E-02    -9.19309E-04
     0.13333     3.50000E-02    -9.16901E-04
     0.13333     4.50000E-02    -9.13728E-04
     0.13333     5.50000E-02    -9.09823E-04
     0.13333     6.50000E-02    -9.05222E-04
     0.13333     7.50000E-02    -8.99968E-04
     0.13333     8.50000E-02    -8.94106E-04
     0.13333     9.50000E-02    -8.87687E-04
     0.13333     1.05000E-01    -8.80759E-04
     0.13333     1.15000E-01    -8.73373E-04
     0.13333     1.25000E-01    -8.65579E-04
     0.13333     1.35000E-01    -8.57425E-04
     0.13333     1.45000E-01    -8.48956E-04
     0.13333     1.55000E-01    -8.40215E-04
     0.13333     1.65000E-01    -8.31242E-04
     0.13333     1.75000E-01    -8.22072E-04
     0.13333     1.85000E-01    -8.12737E-04
     0.13333     1.95000E-01    -8.03265E-04
     0.13333     2.05000E-01    -7.93681E-04
     0.13333     2.15000E-01    -7.84005E-04
     0.13333     2.25000E-01    -7.74256E-04
     0.13333     2.35000E-01    -7.64448E-04
     0.13333     2.45000E-01    -7.54594E-04
     0.13333     2.55000E-01    -7.44704E-04
     0.13333     2.65000E-01    -7.34786E-04
     0.13333     2.75000E-01    -7.24846E-04
     0.13333     2.85000E-01    -7.14891E-04
     0.13333     2.95000E-01    -7.04923E-04
     0.13333     3.05000E-01    -6.94946E-04
     0.13333     3.15000E-01    -6.84963E-04
     0.13333     3.25000E-01    -6.74974E-04
     0.13333     3.35000E-01    -6.64982E-04
     0.13333     3.45000E-01    -6.54988E-04
     0.13333     3.55000E-01    -6.44992E-04
     0.13333     3.65000E-01    -6.34995E-04
     0.13333     3.75000E-01    -6.24997E-04
     0.13333     3.85000E-01    -6.14998E-04
     0.13333     3.95000E-01    -6.04999E-04
     0.13333     4.05000E-01    -5.94999E-04
     0.13333     4.15000E-01    -5.84999E-04
     0.13333     4.25000E-01    -5.75000E-04
     0.13333     4.35000E-01    -5.65000E-04
     0.13333     4.45000E-01    -5.55000E-04
     0.13333     4.55000E-01    -5.45000E-04
     0.13333     4.65000E-01    -5.35000E-04
     0.13333     4.75000E-01    -5.25000E-04
     0.13333     4.85000E-01    -5.15000E-04
     0.13333     4.95000E-01    -5.05000E-04
     0.13333     5.05000E-01    -4.95000E-04
     0.13333     5.15000E-01    -4.85000E-04
     0.13333     5.25000E-01    -4.75000E-04
     0.13333     5.35000E-01    -4.65000E-04
     0.13333     5.45000E-01    -4.55000E-04
     0.13333     5.55000E-01    -4.45000E-04
     0.13333     5.65000E-01    -4.35000E-04
     0.13333     5.75000E-01    -4.25000E-04
     0.13333     5.85000E-01    -4.15001E-04
     0.13333     5.95000E-01    -4.05001E-04
     0.13333     6.05000E-01    -3.95001E-04
     0.13333     6.15000E-01    -3.85002E-04
     0.13333     6.25000E-01    -3.75003E-04
     0.13333     6.35000E-01    -3.65005E-04
     0.13333     6.45000E-01    -3.55008E-04
     0.13333     6.55000E-01    -3.45012E-04
     0.13333     6.65000E-01    -3.35018E-04
     0.13333     6.75000E-01    -3.25026E-04
     0.13333     6.85000E-01    -3.15037E-04
     0.13333     6.95000E-01    -3.05054E-04
     0.13333     7.05000E-01    -2.95077E-04
     0.13333     7.15000E-01    -2.85109E-04
     0.13333     7.25000E-01    -2.75154E-04
     0.13333     7.35000E-01    -2.65214E-04
     0.13333     7.45000E-01    -2.55296E-04
     0.13333     7.55000E-01    -2.45406E-04
     0.13333     7.65000E-01    -2.35552E-04
     0.13333     7.75000E-01    -2.25744E-04
     0.13333     7.85000E-01    -2.15995E-04
     0.13333     7.95000E-01    -2.06319E-04
     0.13333     8.05000E-01    -1.96735E-04
     0.13333     8.15000E-01    -1.87263E-04
     0.13333     8.25000E-01    -1.77928E-04
     0.13333     8.35000E-01    -1.68758E-04
     0.13333     8.45000E-01    -1.59785E-04
     0.13333     8.55000E-01    -1.51044E-04
     0.13333     8.65000E-01    -1.42575E-04
     0.13333     8.75000E-01    -1.34421E-04
     0.13333     8.85000E-01    -1.26627E-04
     0.13333     8.95000E-01    -1.19241E-04
     0.13333     9.05000E-01    -1.12313E-04
     0.13333     9.15000E-01    -1.05894E-04
     0.13333     9.25000E-01    -1.00032E-04
     0.13333     9.35000E-01    -9.47780E-05
     0.13333     9.45000E-01    -9.01770E-05
     0.13333     9.55000E-01    -8.62717E-05
     0.13333     9.65000E-01    -8.30993E-05
     0.13333     9.75000E-01    -8.06912E-05
     0.13333     9.85000E-01    -7.90719E-05
     0.13333     9.95000E-01    -7.82580E-05
     0.13333     1.00000E+00    -7.82580E-05
     0.15000     0.00000E+00    -9.17005E-04
     0.15000     5.00000E-03    -9.17005E-04
     0.15000     1.50000E-02    -9.16237E-04
     0.15000     2.50000E-02    -9.14709E-04
     0.15000     3.50000E-02    -9.12435E-04
     0.15000     4.50000E-02    -9.09436E-04
     0.15000     5.50000E-02    -9.05737E-04
     0.15000     6.50000E-02    -9.01370E-04
     0.15000     7.50000E-02    -8.96373E-04
     0.15000     8.50000E-02    -8.90784E-04
     0.15000     9.50000E-02    -8.84646E-04
     0.15000     1.05000E-01    -8.78002E-04
     0.15000     1.15000E-01    -8.70899E-04
     0.15000     1.25000E-01    -8.63380E-04
     0.15000     1.35000E-01    -8.55489E-04
     0.15000     1.45000E-01    -8.47268E-04
     0.15000     1.55000E-01    -8.38758E-04
     0.15000     1.65000E-01    -8.29996E-04
     0.15000     1.75000E-01    -8.21017E-04
     0.15000     1.85000E-01    -8.11852E-04
     0.15000     1.95000E-01    -8.02530E-04
     0.15000     2.05000E-01    -7.93076E-04
     0.15000     2.15000E-01    -7.83512E-04
     0.15000     2.25000E-01    -7.73858E-04
     0.15000     2.35000E-01    -7.64129E-04
     0.15000     2.45000E-01    -7.54341E-04
     0.15000     2.55000E-01    -7.44505E-04
     0.15000     2.65000E-01    -7.34631E-04
     0.15000     2.75000E-01    -7.24727E-04
     0.15000     2.85000E-01    -7.14800E-04
     0.15000     2.95000E-01    -7.04854E-04
     0.15000     3.05000E-01    -6.94895E-04
     0.15000     3.15000E-01    -6.84924E-04
     0.15000     3.25000E-01    -6.74946E-04
     0.15000     3.35000E-01    -6.64962E-04
     0.15000     3.45000E-01    -6.54973E-04
     0.15000     3.55000E-01    -6.44981E-04
     0.15000     3.65000E-01    -6.34987E-04
     0.15000     3.75000E-01    -6.24991E-04
     0.15000     3.85000E-01    -6.14994E-04
     0.15000     3.95000E-01    -6.04996E-04
     0.15000     4.05000E-01    -5.94997E-04
     0.15000     4.15000E-01    -5.84998E-04
     0.15000     4.25000E-01    -5.74999E-04
     0.15000     4.35000E-01    -5.64999E-04
     0.15000     4.45000E-01    -5.54999E-04
     0.15000     4.55000E-01    -5.45000E-04
     0.15000     4.65000E-01    -5.35000E-04
     0.15000     4.75000E-01    -5.25000E-04
     0.15000     4.85000E-01    -5.15000E-04
     0.15000     4.95000E-01    -5.05000E-04
     0.15000     5.05000E-01    -4.95000E-04
     0.15000     5.15000E-01    -4.85000E-04
     0.15000     5.25000E-01    -4.75000E-04
     0.15000     5.35000E-01    -4.65000E-04
     0.15000     5.45000E-01    -4.55000E-04
     0.15000     5.55000E-01    -4.45001E-04
     0.15000     5.65000E-01    -4.35001E-04
     0.15000     5.75000E-01    -4.25001E-04
     0.15000     5.85000E-01    -4.15002E-04
     0.15000     5.95000E-01    -4.05003E-04
     0.15000     6.05000E-01    -3.95004E-04
     0.15000     6.15000E-01    -3.85006E-04
     0.15000     6.25000E-01    -3.75009E-04
     0.15000     6.35000E-01    -3.65013E-04
     0.15000     6.45000E-01    -3.55019E-04
     0.15000     6.55000E-01    -3.45027E-04
     0.15000     6.65000E-01    -3.35038E-04
     0.15000     6.75000E-01    -3.25054E-04
     0.15000     6.85000E-01    -3.15076E-04
     0.15000     6.95000E-01    -3.05105E-04
     0.15000     7.05000E-01    -2.95146E-04
     0.15000     7.15000E-01    -2.85200E-04
     0.15000     7.25000E-01    -2.75273E-04
     0.15000     7.35000E-01    -2.65369E-04
     0.15000     7.45000E-01    -2.55495E-04
     0.15000     7.55000E-01    -2.45659E-04
     0.15000     7.65000E-01    -2.35871E-04
     0.15000     7.75000E-01    -2.26142E-04
     0.15000     7.85000E-01    -2.16488E-04
