State         Time     Position         ω_e        velocity            Φ_2          Peclet          flux_e          flux_0
  CDR        hours           um            -            cm/s            Φ_2               -       mol/cm2/s       mol/cm2/s
  D        0.00278      0.92500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.72625E-08     4.38683E-08
  D        0.00278      0.97500      0.39999     2.34301E-06     0.00000E+00     0.00000E+00     1.48281E-06     4.57602E-07
  D        0.00278      1.00000      0.38717     2.34301E-06     1.07808E+00     0.00000E+00     1.45278E-06     4.72616E-07
  D        0.00306      0.00000      0.40166     1.09781E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  D        0.00306      0.02500      0.40001     1.09999E-07     0.00000E+00     0.00000E+00     7.72902E-08     4.38544E-08
  D        0.00306      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70007E-08     4.39996E-08
  D        0.00306      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00306      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70007E-08     4.39997E-08
  D        0.00306      0.92500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.72886E-08     4.38552E-08
  D        0.00306      0.97500      0.39999     2.36144E-06     0.00000E+00     0.00000E+00     1.49386E-06     4.61288E-07
  D        0.00306      1.00000      0.38708     2.36144E-06     1.08698E+00     0.00000E+00     1.46338E-06     4.76529E-07
  D        0.00333      0.00000      0.40166     1.09781E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  D        0.00333      0.02500      0.40002     1.09999E-07     0.00000E+00     0.00000E+00     7.73165E-08     4.38412E-08
  D        0.00333      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70008E-08     4.39996E-08
  D        0.00333      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00333      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70008E-08     4.39996E-08
  D        0.00333      0.92500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.73147E-08     4.38421E-08
  D        0.00333      0.97500      0.39998    -2.40790E-06     0.00000E+00     0.00000E+00    -1.36773E-06    -4.92583E-07
  D        0.00333      1.00000      0.41092    -2.40790E-06    -1.21540E+00     0.00000E+00    -1.39408E-06    -4.79411E-07
  D        0.00361      0.00000      0.40166     1.09781E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  D        0.00361      0.02500      0.40002     1.09999E-07     0.00000E+00     0.00000E+00     7.73427E-08     4.38281E-08
  D        0.00361      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70010E-08     4.39995E-08
  D        0.00361      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00361      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70010E-08     4.39995E-08
  D        0.00361      0.92500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.73408E-08     4.38290E-08
  D        0.00361      0.97500      0.39998    -2.33717E-06     0.00000E+00     0.00000E+00    -1.32530E-06    -4.78433E-07
  D        0.00361      1.00000      0.41057    -2.33717E-06    -1.18125E+00     0.00000E+00    -1.35004E-06    -4.66061E-07
  D        0.00389      0.00000      0.40166     1.09781E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  D        0.00389      0.02500      0.40002     1.09999E-07     0.00000E+00     0.00000E+00     7.73689E-08     4.38149E-08
  D        0.00389      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70011E-08     4.39994E-08
  D        0.00389      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00389      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70011E-08     4.39994E-08
  D        0.00389      0.92500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.73669E-08     4.38159E-08
  D        0.00389      0.97500      0.39998    -2.17786E-06     0.00000E+00     0.00000E+00    -1.22972E-06    -4.46572E-07
  D        0.00389      1.00000      0.40977    -2.17786E-06    -1.10435E+00     0.00000E+00    -1.25104E-06    -4.35911E-07
  D        0.00417      0.00000      0.40166     1.09781E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  D        0.00417      0.02500      0.40002     1.09999E-07     0.00000E+00     0.00000E+00     7.73951E-08     4.38018E-08
  D        0.00417      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70013E-08     4.39994E-08
  D        0.00417      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.27500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.32500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.37500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.42500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.47500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.52500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.57500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.62500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.67500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.72500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.77500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.82500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00417      0.87500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70013E-08     4.39994E-08
  D        0.00417      0.92500      0.40000     1.09999E-07     0.00000E+00     0.00000E+00     7.73929E-08     4.38029E-08
  D        0.00417      0.97500      0.39998    -2.26779E-06     0.00000E+00     0.00000E+00    -1.28367E-06    -4.64558E-07
  D        0.00417      1.00000      0.41022    -2.26779E-06    -1.14776E+00     0.00000E+00    -1.30690E-06    -4.52947E-07
  D        0.00444      0.00000      0.40167     1.09781E-07     0.00000E+00     0.00000E+00     1.42869E-07     1.09563E-08
  D        0.00444      0.02500      0.40002     1.09999E-07     0.00000E+00     0.00000E+00     7.74213E-08     4.37887E-08
  D        0.00444      0.07500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70014E-08     4.39993E-08
  D        0.00444      0.12500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00444      0.17500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
  D        0.00444      0.22500      0.40000     1.10000E-07     0.00000E+00     0.00000E+00     7.70000E-08     4.40000E-08
